
These predictions were generated by FAST (v6.01, 12-Aug-2005) on 20-Dec-2013 at 13:35:20.
The aerodynamic calculations were made by AeroDyn (12.58, 28-Jun-2005).

 NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

    Time	TTDspFA	TTDspSS	TTDspAx	TipDxb1	TipDyb1	TipDxb2	TipDyb2	TipDxb3	TipDyb3	LSSTipPxa
  16.000	-2.085E-02	-2.357E-02	-7.629E-06	-1.534E+00	 5.834E-02	-5.413E-01	 3.289E-01	 1.795E-01	-2.790E-01	 1.702E+02
  16.100	-6.041E-03	-2.430E-02	-7.629E-06	-1.555E+00	 1.061E-01	-3.304E-01	 3.142E-01	 1.233E-01	-3.131E-01	 1.777E+02
  16.200	 8.221E-03	-2.474E-02	-7.629E-06	-1.568E+00	 1.294E-01	-1.106E-01	 3.393E-01	 8.074E-02	-3.730E-01	 1.852E+02
  16.300	 2.149E-02	-2.490E-02	-7.629E-06	-1.581E+00	 1.531E-01	 1.055E-01	 3.770E-01	 4.139E-02	-4.369E-01	 1.927E+02
  16.400	 3.329E-02	-2.449E-02	-1.526E-05	-1.568E+00	 1.912E-01	 2.798E-01	 3.914E-01	-7.397E-03	-4.870E-01	 2.002E+02
  16.500	 4.324E-02	-2.317E-02	-1.526E-05	-1.508E+00	 2.502E-01	 3.914E-01	 3.586E-01	-7.325E-02	-5.025E-01	 2.076E+02
  16.600	 5.110E-02	-2.089E-02	-2.289E-05	-1.426E+00	 3.235E-01	 4.878E-01	 2.669E-01	-1.437E-01	-4.798E-01	 2.151E+02
  16.700	 5.665E-02	-1.782E-02	-3.052E-05	-1.346E+00	 4.026E-01	 5.846E-01	 1.343E-01	-2.228E-01	-4.253E-01	 2.225E+02
  16.800	 5.961E-02	-1.443E-02	-3.052E-05	-1.270E+00	 4.689E-01	 6.850E-01	-9.564E-03	-3.264E-01	-3.597E-01	 2.300E+02
  16.900	 5.978E-02	-1.126E-02	-3.052E-05	-1.193E+00	 5.162E-01	 7.515E-01	-1.204E-01	-4.544E-01	-3.002E-01	 2.374E+02
  17.000	 5.714E-02	-8.684E-03	-2.289E-05	-1.104E+00	 5.392E-01	 7.889E-01	-1.767E-01	-5.820E-01	-2.597E-01	 2.449E+02
  17.100	 5.186E-02	-6.743E-03	-2.289E-05	-9.696E-01	 5.370E-01	 8.004E-01	-1.800E-01	-6.965E-01	-2.392E-01	 2.523E+02
  17.200	 4.422E-02	-5.217E-03	-1.526E-05	-7.986E-01	 5.123E-01	 7.904E-01	-1.603E-01	-7.846E-01	-2.344E-01	 2.597E+02
  17.300	 3.471E-02	-3.740E-03	-7.629E-06	-6.219E-01	 4.867E-01	 7.704E-01	-1.451E-01	-8.666E-01	-2.192E-01	 2.671E+02
  17.400	 2.409E-02	-2.023E-03	-7.629E-06	-4.497E-01	 4.726E-01	 7.331E-01	-1.611E-01	-9.191E-01	-1.795E-01	 2.745E+02
  17.500	 1.307E-02	-4.943E-05	 0.000E+00	-2.672E-01	 4.626E-01	 6.703E-01	-2.296E-01	-9.376E-01	-1.207E-01	 2.819E+02
  17.600	 2.223E-03	 1.895E-03	 0.000E+00	-8.383E-02	 4.673E-01	 6.163E-01	-3.237E-01	-9.523E-01	-2.938E-02	 2.893E+02
  17.700	-8.054E-03	 3.358E-03	 0.000E+00	 9.045E-02	 4.685E-01	 5.943E-01	-4.224E-01	-9.922E-01	 7.337E-02	 2.967E+02
  17.800	-1.733E-02	 4.119E-03	 0.000E+00	 2.323E-01	 4.515E-01	 5.660E-01	-4.962E-01	-1.053E+00	 1.660E-01	 3.041E+02
  17.900	-2.512E-02	 4.158E-03	-7.629E-06	 3.497E-01	 4.114E-01	 4.952E-01	-5.200E-01	-1.100E+00	 2.374E-01	 3.115E+02
  18.000	-3.100E-02	 3.547E-03	-7.629E-06	 4.609E-01	 3.400E-01	 3.943E-01	-4.990E-01	-1.093E+00	 2.760E-01	 3.189E+02
  18.100	-3.475E-02	 2.439E-03	-7.629E-06	 5.543E-01	 2.489E-01	 2.669E-01	-4.445E-01	-1.057E+00	 2.960E-01	 3.263E+02
  18.200	-3.636E-02	 9.228E-04	-7.629E-06	 6.012E-01	 1.593E-01	 9.683E-02	-3.770E-01	-1.052E+00	 3.171E-01	 3.337E+02
  18.300	-3.568E-02	-9.957E-04	-7.629E-06	 6.039E-01	 9.133E-02	-9.950E-02	-3.199E-01	-1.044E+00	 3.523E-01	 3.411E+02
  18.400	-3.266E-02	-3.319E-03	-7.629E-06	 5.944E-01	 4.034E-02	-2.894E-01	-2.993E-01	-9.898E-01	 3.938E-01	 3.485E+02
  18.500	-2.761E-02	-6.025E-03	-7.629E-06	 5.914E-01	 2.810E-03	-4.709E-01	-3.108E-01	-9.123E-01	 4.363E-01	 3.559E+02
  18.600	-2.118E-02	-9.029E-03	 0.000E+00	 5.854E-01	-2.489E-02	-6.075E-01	-3.355E-01	-8.532E-01	 4.769E-01	 3.257E+00
  18.700	-1.383E-02	-1.205E-02	 0.000E+00	 5.397E-01	-5.367E-02	-6.863E-01	-3.456E-01	-8.202E-01	 5.143E-01	 1.063E+01
  18.800	-5.885E-03	-1.469E-02	 0.000E+00	 4.891E-01	-1.017E-01	-7.057E-01	-3.233E-01	-7.778E-01	 5.388E-01	 1.800E+01
  18.900	 2.205E-03	-1.673E-02	 0.000E+00	 4.471E-01	-1.705E-01	-7.166E-01	-2.608E-01	-7.035E-01	 5.415E-01	 2.536E+01
  19.000	 9.943E-03	-1.808E-02	 0.000E+00	 4.169E-01	-2.419E-01	-7.502E-01	-1.626E-01	-5.932E-01	 5.305E-01	 3.272E+01
  19.100	 1.699E-02	-1.874E-02	-7.629E-06	 3.885E-01	-3.134E-01	-7.954E-01	-5.854E-02	-4.539E-01	 5.053E-01	 4.008E+01
  19.200	 2.312E-02	-1.885E-02	-7.629E-06	 3.488E-01	-3.728E-01	-8.418E-01	 2.721E-02	-2.848E-01	 4.686E-01	 4.743E+01
  19.300	 2.812E-02	-1.864E-02	-7.629E-06	 3.365E-01	-4.037E-01	-9.223E-01	 8.464E-02	-8.475E-02	 4.329E-01	 5.477E+01
  19.400	 3.206E-02	-1.823E-02	-7.629E-06	 3.649E-01	-4.067E-01	-1.056E+00	 1.196E-01	 1.110E-01	 3.995E-01	 6.211E+01
  19.500	 3.501E-02	-1.743E-02	-1.526E-05	 3.757E-01	-3.986E-01	-1.190E+00	 1.444E-01	 2.904E-01	 3.644E-01	 6.945E+01
  19.600	 3.694E-02	-1.617E-02	-1.526E-05	 3.298E-01	-3.925E-01	-1.277E+00	 1.756E-01	 4.460E-01	 3.245E-01	 7.678E+01
  19.700	 3.780E-02	-1.452E-02	-1.526E-05	 2.364E-01	-3.932E-01	-1.327E+00	 2.281E-01	 5.727E-01	 2.765E-01	 8.412E+01
  19.800	 3.770E-02	-1.261E-02	-1.526E-05	 1.180E-01	-4.061E-01	-1.361E+00	 3.044E-01	 6.659E-01	 2.198E-01	 9.144E+01
  19.900	 3.676E-02	-1.065E-02	-1.526E-05	 6.682E-03	-4.243E-01	-1.366E+00	 3.886E-01	 7.376E-01	 1.509E-01	 9.877E+01
  20.000	 3.499E-02	-8.886E-03	-7.629E-06	-1.250E-01	-4.309E-01	-1.309E+00	 4.650E-01	 7.710E-01	 8.234E-02	 1.061E+02
  20.100	 3.215E-02	-7.412E-03	-7.629E-06	-2.469E-01	-4.159E-01	-1.212E+00	 5.148E-01	 7.594E-01	 1.731E-02	 1.134E+02
  20.200	 2.820E-02	-6.240E-03	-7.629E-06	-3.351E-01	-3.727E-01	-1.111E+00	 5.369E-01	 7.163E-01	-3.766E-02	 1.207E+02
  20.300	 2.325E-02	-5.300E-03	-7.629E-06	-3.790E-01	-3.136E-01	-9.956E-01	 5.284E-01	 6.721E-01	-8.768E-02	 1.280E+02
  20.400	 1.762E-02	-4.478E-03	 0.000E+00	-4.511E-01	-2.454E-01	-8.452E-01	 5.065E-01	 6.385E-01	-1.279E-01	 1.353E+02
  20.500	 1.173E-02	-3.699E-03	 0.000E+00	-5.555E-01	-1.857E-01	-6.620E-01	 4.850E-01	 6.060E-01	-1.647E-01	 1.426E+02
  20.600	 5.822E-03	-2.975E-03	 0.000E+00	-6.996E-01	-1.457E-01	-4.669E-01	 4.703E-01	 5.719E-01	-2.097E-01	 1.499E+02
  20.700	 7.990E-05	-2.349E-03	 0.000E+00	-8.733E-01	-1.087E-01	-2.821E-01	 4.773E-01	 5.277E-01	-2.528E-01	 1.572E+02
  20.800	-5.425E-03	-1.839E-03	 0.000E+00	-1.065E+00	-7.549E-02	-1.109E-01	 4.841E-01	 4.926E-01	-3.065E-01	 1.645E+02
  20.900	-1.045E-02	-1.420E-03	 0.000E+00	-1.257E+00	-2.476E-02	 4.395E-02	 4.831E-01	 4.322E-01	-3.581E-01	 1.718E+02
  21.000	-1.479E-02	-1.114E-03	 0.000E+00	-1.431E+00	 4.408E-02	 1.935E-01	 4.604E-01	 3.576E-01	-4.035E-01	 1.791E+02
  21.100	-1.833E-02	-9.243E-04	 0.000E+00	-1.544E+00	 1.242E-01	 3.254E-01	 4.088E-01	 2.446E-01	-4.366E-01	 1.864E+02
  21.200	-2.104E-02	-8.823E-04	 0.000E+00	-1.570E+00	 2.075E-01	 4.266E-01	 3.353E-01	 9.659E-02	-4.537E-01	 1.937E+02
  21.300	-2.311E-02	-1.197E-03	 0.000E+00	-1.542E+00	 2.804E-01	 4.950E-01	 2.466E-01	-5.997E-02	-4.587E-01	 2.009E+02
  21.400	-2.471E-02	-2.072E-03	-7.629E-06	-1.519E+00	 3.431E-01	 5.390E-01	 1.694E-01	-2.417E-01	-4.412E-01	 2.082E+02
  21.500	-2.592E-02	-3.474E-03	-7.629E-06	-1.494E+00	 3.824E-01	 5.555E-01	 1.150E-01	-4.197E-01	-4.126E-01	 2.154E+02
  21.600	-2.664E-02	-5.225E-03	-7.629E-06	-1.415E+00	 3.940E-01	 5.334E-01	 7.698E-02	-5.863E-01	-3.845E-01	 2.226E+02
  21.700	-2.699E-02	-7.099E-03	-7.629E-06	-1.291E+00	 3.942E-01	 4.645E-01	 5.490E-02	-7.461E-01	-3.591E-01	 2.299E+02
  21.800	-2.728E-02	-8.891E-03	-7.629E-06	-1.180E+00	 3.949E-01	 3.849E-01	 3.296E-02	-8.641E-01	-3.426E-01	 2.371E+02
  21.900	-2.764E-02	-1.041E-02	-7.629E-06	-1.114E+00	 4.120E-01	 3.283E-01	-3.569E-03	-9.535E-01	-3.304E-01	 2.443E+02
  22.000	-2.795E-02	-1.156E-02	-7.629E-06	-1.050E+00	 4.542E-01	 3.170E-01	-6.016E-02	-1.014E+00	-3.110E-01	 2.515E+02
  22.100	-2.831E-02	-1.233E-02	-7.629E-06	-9.558E-01	 4.983E-01	 3.302E-01	-1.413E-01	-1.067E+00	-2.831E-01	 2.587E+02
  22.200	-2.877E-02	-1.270E-02	-7.629E-06	-8.347E-01	 5.416E-01	 3.395E-01	-2.193E-01	-1.138E+00	-2.300E-01	 2.658E+02
  22.300	-2.913E-02	-1.278E-02	-7.629E-06	-6.927E-01	 5.608E-01	 3.361E-01	-2.928E-01	-1.201E+00	-1.649E-01	 2.730E+02
  22.400	-2.926E-02	-1.257E-02	-7.629E-06	-5.523E-01	 5.445E-01	 3.274E-01	-3.558E-01	-1.223E+00	-9.886E-02	 2.801E+02
  22.500	-2.906E-02	-1.208E-02	-7.629E-06	-4.460E-01	 5.055E-01	 3.191E-01	-3.873E-01	-1.218E+00	-2.484E-02	 2.873E+02
  22.600	-2.831E-02	-1.143E-02	-7.629E-06	-3.093E-01	 4.422E-01	 3.250E-01	-3.993E-01	-1.214E+00	 4.243E-02	 2.944E+02
  22.700	-2.694E-02	-1.066E-02	-7.629E-06	-1.427E-01	 3.748E-01	 3.226E-01	-3.952E-01	-1.211E+00	 1.064E-01	 3.015E+02
  22.800	-2.490E-02	-9.743E-03	-7.629E-06	 1.924E-02	 3.218E-01	 2.744E-01	-3.853E-01	-1.173E+00	 1.646E-01	 3.086E+02
  22.900	-2.210E-02	-8.762E-03	-7.629E-06	 1.545E-01	 2.835E-01	 1.829E-01	-3.917E-01	-1.099E+00	 2.061E-01	 3.157E+02
  23.000	-1.849E-02	-7.752E-03	 0.000E+00	 2.691E-01	 2.649E-01	 8.535E-02	-4.051E-01	-1.025E+00	 2.445E-01	 3.228E+02
  23.100	-1.408E-02	-6.703E-03	 0.000E+00	 3.776E-01	 2.502E-01	 1.048E-02	-4.244E-01	-9.761E-01	 2.781E-01	 3.299E+02
  23.200	-8.921E-03	-5.566E-03	 0.000E+00	 4.782E-01	 2.209E-01	-4.602E-02	-4.388E-01	-9.457E-01	 3.129E-01	 3.370E+02
  23.300	-3.080E-03	-4.304E-03	 0.000E+00	 5.707E-01	 1.739E-01	-1.020E-01	-4.322E-01	-9.358E-01	 3.643E-01	 3.441E+02
  23.400	 3.260E-03	-2.983E-03	 0.000E+00	 6.367E-01	 9.923E-02	-1.618E-01	-4.105E-01	-9.308E-01	 4.207E-01	 3.512E+02
  23.500	 9.906E-03	-1.735E-03	 0.000E+00	 6.899E-01	 7.827E-03	-2.281E-01	-3.719E-01	-9.140E-01	 4.764E-01	 3.583E+02
  23.600	 1.661E-02	-8.235E-04	 0.000E+00	 7.283E-01	-8.736E-02	-2.939E-01	-3.240E-01	-8.734E-01	 5.216E-01	 5.368E+00
  23.700	 2.283E-02	-4.371E-04	-7.629E-06	 7.463E-01	-1.711E-01	-3.920E-01	-2.741E-01	-8.134E-01	 5.438E-01	 1.244E+01
  23.800	 2.831E-02	-5.996E-04	-7.629E-06	 7.537E-01	-2.163E-01	-5.127E-01	-2.160E-01	-7.385E-01	 5.523E-01	 1.952E+01
  23.900	 3.292E-02	-1.247E-03	-7.629E-06	 7.438E-01	-2.438E-01	-6.272E-01	-1.754E-01	-6.181E-01	 5.317E-01	 2.659E+01
  24.000	 3.641E-02	-2.171E-03	-7.629E-06	 7.078E-01	-2.550E-01	-7.449E-01	-1.400E-01	-4.704E-01	 4.997E-01	 3.366E+01
  24.100	 3.854E-02	-3.176E-03	-1.526E-05	 6.647E-01	-2.606E-01	-8.496E-01	-9.863E-02	-3.226E-01	 4.712E-01	 4.073E+01
  24.200	 3.922E-02	-4.176E-03	-1.526E-05	 6.232E-01	-2.910E-01	-9.720E-01	-5.685E-02	-1.603E-01	 4.401E-01	 4.779E+01
  24.300	 3.858E-02	-5.102E-03	-1.526E-05	 5.978E-01	-3.311E-01	-1.111E+00	 1.003E-02	 1.596E-02	 4.253E-01	 5.485E+01
  24.400	 3.664E-02	-6.000E-03	-7.629E-06	 5.563E-01	-3.902E-01	-1.231E+00	 7.773E-02	 2.047E-01	 4.048E-01	 6.190E+01
  24.500	 3.351E-02	-6.916E-03	-7.629E-06	 4.734E-01	-4.469E-01	-1.302E+00	 1.500E-01	 3.752E-01	 3.806E-01	 6.895E+01
  24.600	 2.917E-02	-7.952E-03	-7.629E-06	 3.711E-01	-4.846E-01	-1.344E+00	 2.242E-01	 5.038E-01	 3.436E-01	 7.599E+01
  24.700	 2.363E-02	-9.180E-03	-7.629E-06	 2.639E-01	-5.000E-01	-1.391E+00	 2.856E-01	 5.842E-01	 2.838E-01	 8.303E+01
  24.800	 1.718E-02	-1.052E-02	 0.000E+00	 1.664E-01	-4.743E-01	-1.419E+00	 3.449E-01	 6.363E-01	 2.189E-01	 9.007E+01
  24.900	 1.026E-02	-1.192E-02	 0.000E+00	 7.322E-02	-4.331E-01	-1.382E+00	 3.844E-01	 6.600E-01	 1.424E-01	 9.710E+01
  25.000	 3.109E-03	-1.329E-02	 0.000E+00	 5.485E-03	-3.851E-01	-1.280E+00	 4.090E-01	 6.659E-01	 6.974E-02	 1.041E+02
  25.100	-4.152E-03	-1.466E-02	 0.000E+00	-4.479E-02	-3.399E-01	-1.158E+00	 4.272E-01	 6.657E-01	 1.500E-02	 1.111E+02
  25.200	-1.104E-02	-1.605E-02	 0.000E+00	-1.002E-01	-3.144E-01	-1.043E+00	 4.469E-01	 6.785E-01	-2.382E-02	 1.182E+02
  25.300	-1.689E-02	-1.733E-02	-7.629E-06	-1.590E-01	-3.062E-01	-9.186E-01	 4.748E-01	 7.118E-01	-5.312E-02	 1.252E+02
  25.400	-2.125E-02	-1.834E-02	-7.629E-06	-2.429E-01	-3.103E-01	-7.525E-01	 5.038E-01	 7.690E-01	-8.581E-02	 1.322E+02
  25.500	-2.389E-02	-1.895E-02	-7.629E-06	-3.604E-01	-3.025E-01	-5.668E-01	 5.301E-01	 8.510E-01	-1.305E-01	 1.392E+02
  25.600	-2.466E-02	-1.900E-02	-7.629E-06	-5.247E-01	-2.575E-01	-4.087E-01	 5.528E-01	 9.407E-01	-1.883E-01	 1.462E+02
  25.700	-2.318E-02	-1.841E-02	-7.629E-06	-6.903E-01	-1.778E-01	-2.726E-01	 5.569E-01	 1.020E+00	-2.609E-01	 1.532E+02
  25.800	-1.923E-02	-1.732E-02	-7.629E-06	-8.158E-01	-7.997E-02	-1.159E-01	 5.296E-01	 1.064E+00	-3.418E-01	 1.602E+02
  25.900	-1.298E-02	-1.596E-02	 0.000E+00	-9.020E-01	 2.449E-02	 7.303E-02	 4.840E-01	 1.076E+00	-4.094E-01	 1.673E+02
  26.000	-4.919E-03	-1.463E-02	 0.000E+00	-9.693E-01	 1.138E-01	 2.494E-01	 4.278E-01	 1.035E+00	-4.523E-01	 1.743E+02
  26.100	 4.533E-03	-1.347E-02	 0.000E+00	-1.014E+00	 1.766E-01	 3.913E-01	 3.785E-01	 9.473E-01	-4.597E-01	 1.813E+02
  26.200	 1.506E-02	-1.246E-02	 0.000E+00	-1.033E+00	 2.046E-01	 5.074E-01	 3.361E-01	 8.121E-01	-4.432E-01	 1.883E+02
  26.300	 2.621E-02	-1.147E-02	-7.629E-06	-1.029E+00	 2.088E-01	 5.962E-01	 3.018E-01	 6.516E-01	-4.152E-01	 1.954E+02
  26.400	 3.729E-02	-1.029E-02	-1.526E-05	-1.019E+00	 2.075E-01	 6.326E-01	 2.728E-01	 4.684E-01	-3.899E-01	 2.024E+02
  26.500	 4.751E-02	-8.810E-03	-1.526E-05	-1.016E+00	 2.251E-01	 6.152E-01	 2.428E-01	 2.814E-01	-3.774E-01	 2.094E+02
  26.600	 5.626E-02	-7.033E-03	-2.289E-05	-1.017E+00	 2.756E-01	 6.013E-01	 2.042E-01	 1.130E-01	-3.803E-01	 2.165E+02
  26.700	 6.297E-02	-5.136E-03	-3.052E-05	-1.032E+00	 3.491E-01	 6.002E-01	 1.483E-01	-8.234E-03	-3.995E-01	 2.235E+02
  26.800	 6.721E-02	-3.289E-03	-3.815E-05	-1.044E+00	 4.361E-01	 6.392E-01	 8.381E-02	-7.863E-02	-4.116E-01	 2.305E+02
  26.900	 6.879E-02	-1.716E-03	-3.815E-05	-1.033E+00	 5.093E-01	 7.163E-01	 8.490E-03	-1.299E-01	-4.116E-01	 2.375E+02
  27.000	 6.753E-02	-5.202E-04	-3.815E-05	-1.006E+00	 5.522E-01	 7.934E-01	-6.683E-02	-1.887E-01	-3.849E-01	 2.445E+02
  27.100	 6.353E-02	 2.333E-04	-3.052E-05	-9.649E-01	 5.654E-01	 8.612E-01	-1.294E-01	-2.500E-01	-3.315E-01	 2.515E+02
  27.200	 5.705E-02	 5.275E-04	-2.289E-05	-9.020E-01	 5.455E-01	 9.302E-01	-1.889E-01	-2.914E-01	-2.663E-01	 2.585E+02
  27.300	 4.833E-02	 4.108E-04	-1.526E-05	-7.960E-01	 5.153E-01	 9.986E-01	-2.373E-01	-3.500E-01	-1.905E-01	 2.655E+02
  27.400	 3.767E-02	-8.140E-05	-7.629E-06	-6.327E-01	 4.882E-01	 1.012E+00	-2.746E-01	-4.288E-01	-1.197E-01	 2.725E+02
  27.500	 2.573E-02	-9.428E-04	-7.629E-06	-4.388E-01	 4.721E-01	 9.563E-01	-3.067E-01	-5.113E-01	-6.272E-02	 2.795E+02
  27.600	 1.343E-02	-2.075E-03	 0.000E+00	-2.110E-01	 4.743E-01	 8.543E-01	-3.360E-01	-5.524E-01	-1.892E-02	 2.865E+02
  27.700	 1.335E-03	-3.430E-03	 0.000E+00	 3.669E-02	 4.662E-01	 7.556E-01	-3.749E-01	-5.517E-01	 6.459E-03	 2.935E+02
  27.800	-1.005E-02	-4.825E-03	 0.000E+00	 2.751E-01	 4.546E-01	 6.614E-01	-4.044E-01	-5.648E-01	 4.116E-02	 3.005E+02
  27.900	-2.010E-02	-6.087E-03	 0.000E+00	 4.827E-01	 4.244E-01	 5.675E-01	-4.231E-01	-5.855E-01	 9.499E-02	 3.075E+02
  28.000	-2.812E-02	-7.046E-03	-7.629E-06	 6.526E-01	 3.635E-01	 4.769E-01	-4.350E-01	-5.755E-01	 1.631E-01	 3.145E+02
  28.100	-3.366E-02	-7.679E-03	-7.629E-06	 7.594E-01	 2.862E-01	 4.178E-01	-4.360E-01	-5.386E-01	 2.418E-01	 3.215E+02
  28.200	-3.643E-02	-8.233E-03	-7.629E-06	 7.698E-01	 2.044E-01	 3.961E-01	-4.265E-01	-5.170E-01	 3.181E-01	 3.285E+02
  28.300	-3.618E-02	-8.895E-03	-7.629E-06	 7.476E-01	 1.362E-01	 3.827E-01	-4.104E-01	-5.185E-01	 3.834E-01	 3.355E+02
  28.400	-3.303E-02	-9.746E-03	-7.629E-06	 7.509E-01	 8.139E-02	 3.508E-01	-4.001E-01	-5.170E-01	 4.200E-01	 3.425E+02
  28.500	-2.731E-02	-1.077E-02	-7.629E-06	 7.680E-01	 4.617E-02	 2.955E-01	-3.915E-01	-5.046E-01	 4.340E-01	 3.495E+02
  28.600	-1.950E-02	-1.178E-02	-7.629E-06	 7.406E-01	 2.801E-02	 2.306E-01	-3.816E-01	-4.850E-01	 4.416E-01	 3.565E+02
  28.700	-9.964E-03	-1.249E-02	 0.000E+00	 7.156E-01	 7.369E-03	 1.754E-01	-3.605E-01	-4.410E-01	 4.530E-01	 3.558E+00
  28.800	 8.607E-04	-1.272E-02	 0.000E+00	 7.197E-01	-3.704E-02	 9.579E-02	-3.298E-01	-3.653E-01	 4.645E-01	 1.058E+01
  28.900	 1.256E-02	-1.236E-02	 0.000E+00	 7.298E-01	-9.638E-02	-2.702E-03	-2.772E-01	-2.787E-01	 4.872E-01	 1.760E+01
  29.000	 2.479E-02	-1.145E-02	-7.629E-06	 6.979E-01	-1.753E-01	-8.139E-02	-2.155E-01	-1.752E-01	 5.074E-01	 2.462E+01
  29.100	 3.690E-02	-1.015E-02	-7.629E-06	 6.510E-01	-2.621E-01	-1.573E-01	-1.550E-01	-7.343E-02	 5.163E-01	 3.165E+01
  29.200	 4.818E-02	-8.709E-03	-1.526E-05	 6.488E-01	-3.256E-01	-2.276E-01	-8.982E-02	-3.718E-03	 5.170E-01	 3.868E+01
  29.300	 5.798E-02	-7.309E-03	-2.289E-05	 6.675E-01	-3.685E-01	-3.085E-01	-3.650E-02	 5.393E-02	 4.949E-01	 4.570E+01
  29.400	 6.588E-02	-5.890E-03	-3.052E-05	 6.845E-01	-3.813E-01	-3.901E-01	 1.845E-02	 1.237E-01	 4.660E-01	 5.273E+01
  29.500	 7.160E-02	-4.414E-03	-3.815E-05	 6.970E-01	-3.799E-01	-4.501E-01	 6.578E-02	 2.005E-01	 4.231E-01	 5.976E+01
  29.600	 7.502E-02	-2.840E-03	-4.578E-05	 7.088E-01	-3.778E-01	-4.715E-01	 1.072E-01	 3.011E-01	 3.756E-01	 6.679E+01
  29.700	 7.628E-02	-1.252E-03	-4.578E-05	 7.326E-01	-3.839E-01	-4.787E-01	 1.574E-01	 4.080E-01	 3.311E-01	 7.382E+01
  29.800	 7.542E-02	 1.815E-04	-4.578E-05	 7.643E-01	-4.101E-01	-4.967E-01	 2.122E-01	 4.932E-01	 2.875E-01	 8.086E+01
  29.900	 7.258E-02	 1.293E-03	-3.815E-05	 7.867E-01	-4.355E-01	-5.135E-01	 2.809E-01	 5.475E-01	 2.581E-01	 8.789E+01
  30.000	 6.803E-02	 1.958E-03	-3.815E-05	 7.859E-01	-4.611E-01	-5.294E-01	 3.461E-01	 5.808E-01	 2.243E-01	 9.493E+01
  30.100	 6.205E-02	 2.229E-03	-3.052E-05	 7.543E-01	-4.731E-01	-5.291E-01	 4.046E-01	 6.255E-01	 1.825E-01	 1.020E+02
  30.200	 5.474E-02	 2.153E-03	-2.289E-05	 7.090E-01	-4.631E-01	-4.984E-01	 4.456E-01	 6.753E-01	 1.269E-01	 1.090E+02
  30.300	 4.622E-02	 1.834E-03	-1.526E-05	 6.357E-01	-4.314E-01	-4.335E-01	 4.691E-01	 7.349E-01	 5.699E-02	 1.161E+02
  30.400	 3.688E-02	 1.307E-03	-7.629E-06	 5.522E-01	-3.745E-01	-3.616E-01	 4.886E-01	 8.125E-01	-2.080E-02	 1.231E+02
  30.500	 2.724E-02	 5.547E-04	-7.629E-06	 4.599E-01	-3.040E-01	-2.830E-01	 5.017E-01	 8.950E-01	-9.846E-02	 1.302E+02
  30.600	 1.814E-02	-4.573E-04	 0.000E+00	 3.303E-01	-2.299E-01	-1.591E-01	 5.137E-01	 9.842E-01	-1.598E-01	 1.372E+02
  30.700	 1.035E-02	-1.736E-03	 0.000E+00	 1.813E-01	-1.751E-01	 2.145E-03	 5.124E-01	 1.068E+00	-2.162E-01	 1.443E+02
  30.800	 4.135E-03	-3.252E-03	 0.000E+00	 6.237E-02	-1.397E-01	 1.280E-01	 5.018E-01	 1.108E+00	-2.652E-01	 1.514E+02
  30.900	-6.039E-04	-4.954E-03	 0.000E+00	-4.548E-02	-1.104E-01	 1.924E-01	 4.912E-01	 1.108E+00	-3.024E-01	 1.585E+02
  31.000	-3.636E-03	-6.781E-03	 0.000E+00	-1.679E-01	-6.694E-02	 2.141E-01	 4.825E-01	 1.075E+00	-3.272E-01	 1.656E+02
  31.100	-4.666E-03	-8.445E-03	 0.000E+00	-2.465E-01	-1.319E-02	 2.415E-01	 4.697E-01	 1.023E+00	-3.537E-01	 1.727E+02
  31.200	-3.681E-03	-9.807E-03	 0.000E+00	-2.514E-01	 5.012E-02	 2.892E-01	 4.411E-01	 9.481E-01	-3.859E-01	 1.798E+02
  31.300	-9.269E-04	-1.088E-02	 0.000E+00	-2.274E-01	 1.249E-01	 3.260E-01	 4.087E-01	 8.701E-01	-4.131E-01	 1.869E+02
  31.400	 3.373E-03	-1.167E-02	 0.000E+00	-2.152E-01	 1.961E-01	 3.740E-01	 3.656E-01	 8.040E-01	-4.388E-01	 1.940E+02
  31.500	 9.165E-03	-1.220E-02	 0.000E+00	-2.279E-01	 2.564E-01	 4.518E-01	 3.097E-01	 7.488E-01	-4.566E-01	 2.011E+02
  31.600	 1.630E-02	-1.247E-02	 0.000E+00	-2.497E-01	 3.054E-01	 5.468E-01	 2.562E-01	 7.003E-01	-4.571E-01	 2.082E+02
  31.700	 2.448E-02	-1.248E-02	-7.629E-06	-2.666E-01	 3.433E-01	 6.318E-01	 2.059E-01	 6.544E-01	-4.375E-01	 2.154E+02
  31.800	 3.339E-02	-1.212E-02	-7.629E-06	-2.872E-01	 3.739E-01	 7.263E-01	 1.544E-01	 5.999E-01	-4.079E-01	 2.225E+02
  31.900	 4.259E-02	-1.145E-02	-1.526E-05	-3.318E-01	 4.010E-01	 8.363E-01	 9.390E-02	 5.394E-01	-3.807E-01	 2.297E+02
  32.000	 5.156E-02	-1.056E-02	-2.289E-05	-3.890E-01	 4.316E-01	 9.408E-01	 2.672E-02	 4.790E-01	-3.544E-01	 2.368E+02
  32.100	 5.999E-02	-9.499E-03	-3.052E-05	-4.218E-01	 4.717E-01	 1.019E+00	-4.040E-02	 3.728E-01	-3.292E-01	 2.440E+02
