
These predictions were generated by FAST (v6.01, 12-Aug-2005) on 20-Dec-2013 at 13:37:52.
The aerodynamic calculations were made by AeroDyn (12.58, 28-Jun-2005).

 NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

    Time	TTDspFA	TTDspSS	TTDspAx	TipDxb1	TipDyb1	TipDxb2	TipDyb2	TipDxb3	TipDyb3	LSSTipPxa
   (sec)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(deg)
  16.200	-2.481E-02	-2.277E-02	-7.629E-06	-6.187E-01	-2.486E-02	-6.982E-01	 4.161E-01	 1.243E-01	-2.933E-01	 1.706E+02
  16.300	-2.143E-02	-2.294E-02	-7.629E-06	-6.501E-01	 3.834E-02	-5.721E-01	 4.433E-01	 8.387E-02	-3.733E-01	 1.781E+02
  16.400	-1.861E-02	-2.241E-02	-7.629E-06	-6.987E-01	 9.636E-02	-4.599E-01	 4.612E-01	 7.955E-02	-4.516E-01	 1.856E+02
  16.500	-1.632E-02	-2.104E-02	-7.629E-06	-7.358E-01	 1.532E-01	-3.799E-01	 4.482E-01	 8.095E-02	-5.069E-01	 1.931E+02
  16.600	-1.458E-02	-1.875E-02	-7.629E-06	-7.354E-01	 2.124E-01	-3.224E-01	 3.961E-01	 7.981E-02	-5.194E-01	 2.006E+02
  16.700	-1.355E-02	-1.551E-02	 0.000E+00	-7.171E-01	 2.681E-01	-2.731E-01	 3.067E-01	 6.383E-02	-4.899E-01	 2.081E+02
  16.800	-1.320E-02	-1.144E-02	 0.000E+00	-6.958E-01	 3.278E-01	-2.417E-01	 2.048E-01	 3.031E-02	-4.285E-01	 2.156E+02
  16.900	-1.348E-02	-6.872E-03	 0.000E+00	-6.735E-01	 3.788E-01	-1.985E-01	 1.034E-01	-2.646E-02	-3.694E-01	 2.230E+02
  17.000	-1.433E-02	-2.197E-03	 0.000E+00	-6.403E-01	 4.172E-01	-1.273E-01	 2.558E-02	-8.551E-02	-3.307E-01	 2.305E+02
  17.100	-1.572E-02	 2.286E-03	 0.000E+00	-5.907E-01	 4.413E-01	-4.956E-02	-1.977E-02	-1.511E-01	-3.202E-01	 2.379E+02
  17.200	-1.746E-02	 6.378E-03	 0.000E+00	-5.350E-01	 4.587E-01	 2.647E-02	-3.884E-02	-2.158E-01	-3.265E-01	 2.454E+02
  17.300	-1.937E-02	 1.011E-02	 0.000E+00	-4.899E-01	 4.755E-01	 8.542E-02	-4.677E-02	-2.628E-01	-3.294E-01	 2.528E+02
  17.400	-2.121E-02	 1.359E-02	-7.629E-06	-4.519E-01	 4.897E-01	 1.230E-01	-6.702E-02	-2.995E-01	-3.128E-01	 2.602E+02
  17.500	-2.270E-02	 1.688E-02	-7.629E-06	-4.211E-01	 5.005E-01	 1.663E-01	-1.191E-01	-3.311E-01	-2.675E-01	 2.676E+02
  17.600	-2.368E-02	 1.983E-02	-7.629E-06	-4.099E-01	 5.042E-01	 2.064E-01	-2.049E-01	-3.498E-01	-1.917E-01	 2.750E+02
  17.700	-2.426E-02	 2.213E-02	-7.629E-06	-3.933E-01	 4.980E-01	 2.093E-01	-3.064E-01	-3.817E-01	-9.781E-02	 2.824E+02
  17.800	-2.462E-02	 2.339E-02	-7.629E-06	-3.689E-01	 4.854E-01	 1.896E-01	-3.941E-01	-4.418E-01	-8.771E-04	 2.898E+02
  17.900	-2.474E-02	 2.337E-02	-7.629E-06	-3.669E-01	 4.681E-01	 1.787E-01	-4.474E-01	-4.997E-01	 8.245E-02	 2.972E+02
  18.000	-2.475E-02	 2.209E-02	-7.629E-06	-3.563E-01	 4.355E-01	 1.592E-01	-4.660E-01	-5.264E-01	 1.327E-01	 3.046E+02
  18.100	-2.477E-02	 1.974E-02	-7.629E-06	-3.104E-01	 3.947E-01	 1.287E-01	-4.467E-01	-5.456E-01	 1.603E-01	 3.120E+02
  18.200	-2.480E-02	 1.657E-02	-7.629E-06	-2.315E-01	 3.396E-01	 8.852E-02	-4.119E-01	-5.741E-01	 1.761E-01	 3.194E+02
  18.300	-2.468E-02	 1.291E-02	-7.629E-06	-1.413E-01	 2.774E-01	 3.884E-02	-3.828E-01	-5.957E-01	 2.017E-01	 3.267E+02
  18.400	-2.422E-02	 8.959E-03	-7.629E-06	-8.186E-02	 2.144E-01	-3.298E-02	-3.715E-01	-6.035E-01	 2.498E-01	 3.341E+02
  18.500	-2.344E-02	 4.753E-03	-7.629E-06	-2.825E-02	 1.563E-01	-1.182E-01	-3.809E-01	-5.952E-01	 3.180E-01	 3.414E+02
  18.600	-2.247E-02	 3.101E-04	-7.629E-06	 3.816E-02	 1.028E-01	-1.862E-01	-3.985E-01	-5.855E-01	 3.958E-01	 3.487E+02
  18.700	-2.153E-02	-4.261E-03	 0.000E+00	 9.218E-02	 4.771E-02	-2.705E-01	-4.127E-01	-5.875E-01	 4.636E-01	 3.561E+02
  18.800	-2.072E-02	-8.751E-03	-7.629E-06	 1.137E-01	-6.815E-03	-3.297E-01	-4.027E-01	-5.998E-01	 5.117E-01	 3.403E+00
  18.900	-2.003E-02	-1.290E-02	-7.629E-06	 1.155E-01	-7.070E-02	-3.372E-01	-3.682E-01	-6.083E-01	 5.282E-01	 1.072E+01
  19.000	-1.949E-02	-1.644E-02	-7.629E-06	 1.119E-01	-1.359E-01	-3.336E-01	-2.996E-01	-6.003E-01	 5.210E-01	 1.802E+01
  19.100	-1.915E-02	-1.923E-02	-7.629E-06	 1.404E-01	-1.953E-01	-3.391E-01	-2.084E-01	-5.553E-01	 4.993E-01	 2.533E+01
  19.200	-1.899E-02	-2.125E-02	-7.629E-06	 1.576E-01	-2.515E-01	-3.393E-01	-1.214E-01	-4.723E-01	 4.709E-01	 3.262E+01
  19.300	-1.907E-02	-2.248E-02	-7.629E-06	 1.411E-01	-2.994E-01	-3.392E-01	-5.233E-02	-3.898E-01	 4.511E-01	 3.991E+01
  19.400	-1.926E-02	-2.299E-02	-7.629E-06	 1.026E-01	-3.359E-01	-3.300E-01	-8.868E-03	-3.197E-01	 4.462E-01	 4.719E+01
  19.500	-1.946E-02	-2.275E-02	-7.629E-06	 4.629E-02	-3.656E-01	-3.215E-01	 9.691E-03	-2.531E-01	 4.451E-01	 5.447E+01
  19.600	-1.965E-02	-2.162E-02	-7.629E-06	-1.560E-02	-3.847E-01	-3.386E-01	 2.808E-02	-1.728E-01	 4.430E-01	 6.174E+01
  19.700	-1.987E-02	-1.945E-02	-7.629E-06	-6.769E-02	-3.967E-01	-3.968E-01	 6.168E-02	-9.556E-02	 4.251E-01	 6.901E+01
  19.800	-2.016E-02	-1.610E-02	-7.629E-06	-1.195E-01	-4.044E-01	-4.617E-01	 1.185E-01	-4.215E-02	 3.851E-01	 7.627E+01
  19.900	-2.038E-02	-1.167E-02	-7.629E-06	-1.466E-01	-4.115E-01	-4.990E-01	 1.976E-01	-4.081E-03	 3.207E-01	 8.353E+01
  20.000	-2.049E-02	-6.575E-03	 0.000E+00	-1.420E-01	-4.252E-01	-5.374E-01	 2.815E-01	 2.705E-02	 2.313E-01	 9.078E+01
  20.100	-2.056E-02	-1.339E-03	 0.000E+00	-1.256E-01	-4.276E-01	-5.936E-01	 3.681E-01	 4.351E-02	 1.497E-01	 9.803E+01
  20.200	-2.061E-02	 3.576E-03	 0.000E+00	-9.506E-02	-4.222E-01	-6.367E-01	 4.352E-01	 6.052E-02	 8.456E-02	 1.053E+02
  20.300	-2.061E-02	 7.967E-03	-7.629E-06	-7.474E-02	-4.119E-01	-6.377E-01	 4.690E-01	 1.021E-01	 3.415E-02	 1.125E+02
  20.400	-2.063E-02	 1.177E-02	-7.629E-06	-8.985E-02	-3.865E-01	-6.020E-01	 4.778E-01	 1.313E-01	 5.410E-03	 1.197E+02
  20.500	-2.072E-02	 1.500E-02	-7.629E-06	-1.140E-01	-3.516E-01	-5.532E-01	 4.668E-01	 1.493E-01	-1.687E-02	 1.269E+02
  20.600	-2.063E-02	 1.776E-02	-7.629E-06	-1.064E-01	-3.050E-01	-5.030E-01	 4.550E-01	 1.701E-01	-4.995E-02	 1.342E+02
  20.700	-2.024E-02	 2.003E-02	-7.629E-06	-1.100E-01	-2.534E-01	-4.287E-01	 4.492E-01	 2.147E-01	-1.087E-01	 1.414E+02
  20.800	-1.953E-02	 2.161E-02	-7.629E-06	-1.492E-01	-1.918E-01	-3.192E-01	 4.635E-01	 2.422E-01	-1.755E-01	 1.486E+02
  20.900	-1.844E-02	 2.235E-02	-7.629E-06	-1.571E-01	-1.338E-01	-2.041E-01	 4.908E-01	 2.372E-01	-2.484E-01	 1.558E+02
  21.000	-1.681E-02	 2.215E-02	-7.629E-06	-1.231E-01	-8.468E-02	-1.076E-01	 5.125E-01	 2.005E-01	-3.250E-01	 1.629E+02
  21.100	-1.470E-02	 2.089E-02	-7.629E-06	-1.122E-01	-3.561E-02	-2.893E-02	 5.188E-01	 1.752E-01	-3.780E-01	 1.701E+02
  21.200	-1.207E-02	 1.867E-02	-7.629E-06	-1.417E-01	 1.280E-02	 5.721E-02	 4.967E-01	 1.984E-01	-3.979E-01	 1.773E+02
  21.300	-8.854E-03	 1.583E-02	 0.000E+00	-1.728E-01	 6.119E-02	 1.399E-01	 4.382E-01	 2.339E-01	-4.009E-01	 1.845E+02
  21.400	-5.212E-03	 1.261E-02	 0.000E+00	-1.648E-01	 1.185E-01	 1.781E-01	 3.611E-01	 2.425E-01	-3.949E-01	 1.917E+02
  21.500	-1.530E-03	 8.972E-03	 0.000E+00	-1.511E-01	 1.830E-01	 1.746E-01	 2.862E-01	 2.258E-01	-3.869E-01	 1.989E+02
  21.600	 2.050E-03	 4.919E-03	 0.000E+00	-1.801E-01	 2.539E-01	 1.590E-01	 2.315E-01	 1.959E-01	-3.847E-01	 2.060E+02
  21.700	 5.582E-03	 4.812E-04	 0.000E+00	-2.394E-01	 3.159E-01	 1.697E-01	 1.894E-01	 1.694E-01	-4.015E-01	 2.132E+02
  21.800	 8.819E-03	-4.210E-03	 0.000E+00	-2.848E-01	 3.613E-01	 1.881E-01	 1.612E-01	 1.563E-01	-4.259E-01	 2.204E+02
  21.900	 1.132E-02	-8.852E-03	 0.000E+00	-3.195E-01	 3.930E-01	 1.775E-01	 1.430E-01	 1.474E-01	-4.368E-01	 2.275E+02
  22.000	 1.293E-02	-1.310E-02	 0.000E+00	-3.598E-01	 4.147E-01	 1.561E-01	 1.103E-01	 1.372E-01	-4.309E-01	 2.347E+02
  22.100	 1.365E-02	-1.669E-02	 0.000E+00	-4.265E-01	 4.386E-01	 1.713E-01	 5.256E-02	 1.312E-01	-4.018E-01	 2.419E+02
  22.200	 1.340E-02	-1.945E-02	-7.629E-06	-5.172E-01	 4.678E-01	 1.962E-01	-2.450E-02	 1.116E-01	-3.488E-01	 2.490E+02
  22.300	 1.218E-02	-2.126E-02	-7.629E-06	-5.808E-01	 4.972E-01	 2.127E-01	-1.139E-01	 5.598E-02	-2.836E-01	 2.562E+02
  22.400	 9.971E-03	-2.225E-02	-7.629E-06	-6.053E-01	 5.167E-01	 2.181E-01	-2.084E-01	-4.614E-02	-2.198E-01	 2.634E+02
  22.500	 6.355E-03	-2.262E-02	-7.629E-06	-6.172E-01	 5.255E-01	 2.107E-01	-2.828E-01	-1.848E-01	-1.624E-01	 2.705E+02
  22.600	 1.103E-03	-2.241E-02	-7.629E-06	-6.262E-01	 5.239E-01	 1.996E-01	-3.258E-01	-3.172E-01	-1.151E-01	 2.776E+02
  22.700	-5.663E-03	-2.147E-02	-7.629E-06	-6.212E-01	 5.062E-01	 1.725E-01	-3.529E-01	-4.098E-01	-8.045E-02	 2.848E+02
  22.800	-1.367E-02	-1.964E-02	-7.629E-06	-5.714E-01	 4.821E-01	 1.045E-01	-3.608E-01	-4.674E-01	-3.933E-02	 2.919E+02
  22.900	-2.265E-02	-1.687E-02	-7.629E-06	-4.469E-01	 4.444E-01	 1.301E-02	-3.615E-01	-5.175E-01	 7.054E-03	 2.990E+02
  23.000	-3.206E-02	-1.313E-02	-7.629E-06	-2.770E-01	 3.974E-01	-7.744E-02	-3.682E-01	-5.665E-01	 6.432E-02	 3.061E+02
  23.100	-4.128E-02	-8.584E-03	-1.526E-05	-1.144E-01	 3.431E-01	-1.517E-01	-3.901E-01	-5.917E-01	 1.326E-01	 3.132E+02
  23.200	-4.993E-02	-3.547E-03	-1.526E-05	 6.610E-03	 2.892E-01	-2.111E-01	-4.219E-01	-5.903E-01	 2.026E-01	 3.203E+02
  23.300	-5.759E-02	 1.591E-03	-2.289E-05	 9.571E-02	 2.451E-01	-2.590E-01	-4.447E-01	-5.926E-01	 2.734E-01	 3.274E+02
  23.400	-6.378E-02	 6.486E-03	-3.052E-05	 1.762E-01	 1.971E-01	-3.075E-01	-4.599E-01	-6.124E-01	 3.307E-01	 3.345E+02
  23.500	-6.824E-02	 1.094E-02	-3.815E-05	 2.331E-01	 1.493E-01	-3.580E-01	-4.556E-01	-6.441E-01	 3.760E-01	 3.416E+02
  23.600	-7.096E-02	 1.486E-02	-3.815E-05	 2.316E-01	 9.999E-02	-3.842E-01	-4.299E-01	-6.692E-01	 4.042E-01	 3.486E+02
  23.700	-7.191E-02	 1.823E-02	-3.815E-05	 1.941E-01	 4.192E-02	-3.945E-01	-3.914E-01	-6.779E-01	 4.169E-01	 3.557E+02
  23.800	-7.108E-02	 2.091E-02	-3.815E-05	 1.395E-01	-1.959E-02	-3.874E-01	-3.422E-01	-6.812E-01	 4.289E-01	 2.740E+00
  23.900	-6.868E-02	 2.271E-02	-3.815E-05	 6.235E-02	-8.016E-02	-3.585E-01	-2.957E-01	-6.857E-01	 4.423E-01	 9.774E+00
  24.000	-6.491E-02	 2.351E-02	-3.815E-05	-3.535E-02	-1.313E-01	-3.241E-01	-2.577E-01	-6.761E-01	 4.653E-01	 1.680E+01
  24.100	-6.000E-02	 2.322E-02	-3.052E-05	-1.013E-01	-1.778E-01	-2.880E-01	-2.329E-01	-6.505E-01	 4.927E-01	 2.382E+01
  24.200	-5.432E-02	 2.187E-02	-2.289E-05	-1.071E-01	-2.201E-01	-2.645E-01	-2.166E-01	-6.214E-01	 5.149E-01	 3.082E+01
  24.300	-4.820E-02	 1.968E-02	-2.289E-05	-5.687E-02	-2.521E-01	-2.639E-01	-1.905E-01	-5.842E-01	 5.272E-01	 3.781E+01
  24.400	-4.159E-02	 1.690E-02	-1.526E-05	 2.208E-02	-2.898E-01	-2.856E-01	-1.488E-01	-5.207E-01	 5.170E-01	 4.479E+01
  24.500	-3.449E-02	 1.371E-02	-7.629E-06	 1.074E-01	-3.302E-01	-3.099E-01	-7.968E-02	-4.445E-01	 4.880E-01	 5.177E+01
  24.600	-2.707E-02	 1.019E-02	-7.629E-06	 2.076E-01	-3.720E-01	-3.426E-01	 8.370E-03	-3.651E-01	 4.447E-01	 5.874E+01
  24.700	-1.948E-02	 6.304E-03	 0.000E+00	 2.915E-01	-4.149E-01	-3.940E-01	 1.005E-01	-2.916E-01	 3.929E-01	 6.570E+01
  24.800	-1.188E-02	 2.031E-03	 0.000E+00	 3.461E-01	-4.495E-01	-4.364E-01	 1.873E-01	-2.251E-01	 3.464E-01	 7.266E+01
  24.900	-4.606E-03	-2.625E-03	 0.000E+00	 3.705E-01	-4.760E-01	-4.564E-01	 2.479E-01	-1.547E-01	 3.027E-01	 7.960E+01
  25.000	 1.981E-03	-7.488E-03	 0.000E+00	 3.920E-01	-4.799E-01	-4.821E-01	 2.862E-01	-6.808E-02	 2.678E-01	 8.655E+01
  25.100	 7.816E-03	-1.227E-02	 0.000E+00	 3.917E-01	-4.630E-01	-5.133E-01	 3.099E-01	 2.298E-02	 2.360E-01	 9.349E+01
  25.200	 1.295E-02	-1.659E-02	 0.000E+00	 3.887E-01	-4.353E-01	-5.154E-01	 3.280E-01	 1.207E-01	 1.971E-01	 1.004E+02
  25.300	 1.735E-02	-2.011E-02	-7.629E-06	 3.657E-01	-4.051E-01	-4.811E-01	 3.503E-01	 2.447E-01	 1.425E-01	 1.074E+02
  25.400	 2.091E-02	-2.274E-02	-7.629E-06	 3.081E-01	-3.797E-01	-4.476E-01	 3.851E-01	 3.833E-01	 7.098E-02	 1.143E+02
  25.500	 2.350E-02	-2.453E-02	-7.629E-06	 2.362E-01	-3.576E-01	-4.466E-01	 4.360E-01	 5.350E-01	-1.185E-02	 1.212E+02
  25.600	 2.516E-02	-2.553E-02	-7.629E-06	 1.198E-01	-3.318E-01	-4.693E-01	 4.955E-01	 6.988E-01	-9.407E-02	 1.282E+02
  25.700	 2.602E-02	-2.581E-02	-7.629E-06	-1.873E-02	-3.019E-01	-4.816E-01	 5.418E-01	 8.372E-01	-1.675E-01	 1.351E+02
  25.800	 2.603E-02	-2.536E-02	-7.629E-06	-1.768E-01	-2.653E-01	-4.679E-01	 5.597E-01	 9.007E-01	-2.278E-01	 1.420E+02
  25.900	 2.502E-02	-2.419E-02	-7.629E-06	-3.306E-01	-2.118E-01	-4.606E-01	 5.526E-01	 8.859E-01	-2.694E-01	 1.490E+02
  26.000	 2.274E-02	-2.228E-02	-7.629E-06	-4.705E-01	-1.477E-01	-4.864E-01	 5.197E-01	 8.521E-01	-3.040E-01	 1.559E+02
  26.100	 1.920E-02	-1.962E-02	-7.629E-06	-5.896E-01	-7.452E-02	-4.949E-01	 4.766E-01	 8.034E-01	-3.317E-01	 1.628E+02
  26.200	 1.432E-02	-1.631E-02	 0.000E+00	-6.542E-01	-7.384E-03	-4.334E-01	 4.324E-01	 7.123E-01	-3.606E-01	 1.697E+02
  26.300	 8.113E-03	-1.255E-02	 0.000E+00	-6.623E-01	 5.322E-02	-3.217E-01	 4.042E-01	 5.969E-01	-3.880E-01	 1.766E+02
  26.400	 7.736E-04	-8.562E-03	 0.000E+00	-6.367E-01	 1.040E-01	-1.972E-01	 3.923E-01	 4.948E-01	-4.122E-01	 1.835E+02
  26.500	-7.256E-03	-4.486E-03	 0.000E+00	-5.952E-01	 1.388E-01	-6.889E-02	 3.813E-01	 4.282E-01	-4.389E-01	 1.904E+02
  26.600	-1.539E-02	-3.577E-04	 0.000E+00	-5.488E-01	 1.719E-01	 6.798E-02	 3.623E-01	 3.851E-01	-4.581E-01	 1.973E+02
  26.700	-2.321E-02	 3.816E-03	-7.629E-06	-4.974E-01	 2.072E-01	 2.082E-01	 3.231E-01	 3.493E-01	-4.677E-01	 2.042E+02
  26.800	-3.029E-02	 7.952E-03	-7.629E-06	-4.530E-01	 2.543E-01	 3.295E-01	 2.646E-01	 3.133E-01	-4.592E-01	 2.111E+02
  26.900	-3.613E-02	 1.185E-02	-7.629E-06	-4.291E-01	 3.149E-01	 4.482E-01	 1.911E-01	 2.984E-01	-4.369E-01	 2.180E+02
  27.000	-4.017E-02	 1.519E-02	-1.526E-05	-4.173E-01	 3.785E-01	 5.563E-01	 1.069E-01	 2.951E-01	-4.122E-01	 2.249E+02
  27.100	-4.217E-02	 1.765E-02	-1.526E-05	-4.146E-01	 4.348E-01	 6.153E-01	 2.625E-02	 2.754E-01	-3.927E-01	 2.318E+02
  27.200	-4.206E-02	 1.896E-02	-1.526E-05	-4.084E-01	 4.787E-01	 6.324E-01	-3.757E-02	 2.388E-01	-3.763E-01	 2.387E+02
  27.300	-3.998E-02	 1.899E-02	-1.526E-05	-3.930E-01	 5.008E-01	 6.452E-01	-8.605E-02	 1.642E-01	-3.607E-01	 2.455E+02
  27.400	-3.614E-02	 1.789E-02	-1.526E-05	-3.568E-01	 5.088E-01	 6.681E-01	-1.137E-01	 6.686E-02	-3.322E-01	 2.524E+02
  27.500	-3.083E-02	 1.597E-02	-7.629E-06	-2.934E-01	 4.983E-01	 6.773E-01	-1.406E-01	-4.278E-03	-2.956E-01	 2.593E+02
  27.600	-2.427E-02	 1.349E-02	-7.629E-06	-2.104E-01	 4.837E-01	 6.403E-01	-1.729E-01	-3.945E-02	-2.431E-01	 2.661E+02
  27.700	-1.672E-02	 1.059E-02	 0.000E+00	-1.092E-01	 4.710E-01	 5.912E-01	-2.170E-01	-4.219E-02	-1.769E-01	 2.730E+02
  27.800	-8.399E-03	 7.296E-03	 0.000E+00	 3.997E-03	 4.579E-01	 5.604E-01	-2.780E-01	-4.919E-02	-1.102E-01	 2.799E+02
  27.900	 5.749E-04	 3.615E-03	 0.000E+00	 1.240E-01	 4.558E-01	 5.537E-01	-3.361E-01	-7.058E-02	-4.077E-02	 2.867E+02
  28.000	 9.963E-03	-3.774E-04	 0.000E+00	 2.532E-01	 4.497E-01	 5.608E-01	-3.888E-01	-7.530E-02	 1.304E-02	 2.936E+02
  28.100	 1.937E-02	-4.466E-03	 0.000E+00	 3.727E-01	 4.330E-01	 5.605E-01	-4.238E-01	-6.502E-02	 5.396E-02	 3.005E+02
  28.200	 2.842E-02	-8.452E-03	-7.629E-06	 4.720E-01	 4.028E-01	 5.645E-01	-4.341E-01	-7.310E-02	 9.538E-02	 3.073E+02
  28.300	 3.688E-02	-1.217E-02	-1.526E-05	 5.194E-01	 3.553E-01	 6.007E-01	-4.305E-01	-1.009E-01	 1.414E-01	 3.142E+02
  28.400	 4.475E-02	-1.544E-02	-1.526E-05	 5.489E-01	 2.959E-01	 6.622E-01	-4.210E-01	-1.337E-01	 2.007E-01	 3.211E+02
  28.500	 5.191E-02	-1.816E-02	-2.289E-05	 6.142E-01	 2.290E-01	 7.061E-01	-4.164E-01	-1.379E-01	 2.645E-01	 3.279E+02
  28.600	 5.799E-02	-2.030E-02	-3.052E-05	 7.023E-01	 1.647E-01	 7.086E-01	-4.218E-01	-9.630E-02	 3.220E-01	 3.348E+02
  28.700	 6.260E-02	-2.189E-02	-3.052E-05	 7.576E-01	 1.161E-01	 7.027E-01	-4.286E-01	-4.309E-02	 3.752E-01	 3.417E+02
  28.800	 6.559E-02	-2.293E-02	-3.815E-05	 7.736E-01	 7.873E-02	 6.841E-01	-4.323E-01	-1.659E-02	 4.174E-01	 3.486E+02
  28.900	 6.712E-02	-2.337E-02	-3.815E-05	 7.878E-01	 4.705E-02	 6.492E-01	-4.224E-01	-4.265E-03	 4.481E-01	 3.555E+02
  29.000	 6.734E-02	-2.305E-02	-3.815E-05	 8.384E-01	 7.303E-03	 5.808E-01	-3.967E-01	 3.197E-02	 4.655E-01	 2.386E+00
  29.100	 6.622E-02	-2.182E-02	-3.815E-05	 9.500E-01	-5.215E-02	 4.767E-01	-3.528E-01	 9.641E-02	 4.719E-01	 9.289E+00
  29.200	 6.360E-02	-1.966E-02	-3.052E-05	 1.072E+00	-1.252E-01	 3.498E-01	-2.900E-01	 1.706E-01	 4.749E-01	 1.620E+01
  29.300	 5.961E-02	-1.673E-02	-3.052E-05	 1.139E+00	-2.018E-01	 2.473E-01	-2.181E-01	 2.397E-01	 4.783E-01	 2.311E+01
  29.400	 5.476E-02	-1.335E-02	-2.289E-05	 1.154E+00	-2.750E-01	 1.877E-01	-1.488E-01	 3.078E-01	 4.828E-01	 3.004E+01
  29.500	 4.946E-02	-9.880E-03	-2.289E-05	 1.164E+00	-3.345E-01	 1.565E-01	-8.945E-02	 3.702E-01	 4.858E-01	 3.696E+01
  29.600	 4.378E-02	-6.507E-03	-1.526E-05	 1.155E+00	-3.730E-01	 1.306E-01	-4.747E-02	 4.105E-01	 4.824E-01	 4.390E+01
  29.700	 3.786E-02	-3.225E-03	-7.629E-06	 1.091E+00	-3.879E-01	 1.199E-01	-1.450E-02	 4.166E-01	 4.740E-01	 5.084E+01
  29.800	 3.202E-02	 1.377E-05	-7.629E-06	 9.809E-01	-3.924E-01	 1.304E-01	 1.483E-02	 4.229E-01	 4.525E-01	 5.779E+01
  29.900	 2.640E-02	 3.217E-03	-7.629E-06	 8.916E-01	-3.940E-01	 1.527E-01	 4.905E-02	 4.643E-01	 4.153E-01	 6.474E+01
  30.000	 2.126E-02	 6.323E-03	 0.000E+00	 8.411E-01	-3.975E-01	 1.752E-01	 9.955E-02	 5.494E-01	 3.688E-01	 7.170E+01
  30.100	 1.682E-02	 9.232E-03	 0.000E+00	 7.965E-01	-4.156E-01	 2.003E-01	 1.648E-01	 6.568E-01	 3.130E-01	 7.866E+01
  30.200	 1.333E-02	 1.173E-02	 0.000E+00	 7.402E-01	-4.336E-01	 2.369E-01	 2.454E-01	 7.441E-01	 2.611E-01	 8.563E+01
  30.300	 1.095E-02	 1.357E-02	 0.000E+00	 6.691E-01	-4.521E-01	 2.830E-01	 3.152E-01	 8.146E-01	 2.091E-01	 9.261E+01
  30.400	 1.013E-02	 1.455E-02	 0.000E+00	 6.060E-01	-4.546E-01	 3.181E-01	 3.724E-01	 9.196E-01	 1.587E-01	 9.959E+01
  30.500	 1.103E-02	 1.465E-02	 0.000E+00	 5.585E-01	-4.431E-01	 3.334E-01	 4.060E-01	 1.021E+00	 1.028E-01	 1.066E+02
  30.600	 1.341E-02	 1.397E-02	 0.000E+00	 5.378E-01	-4.126E-01	 3.373E-01	 4.182E-01	 1.069E+00	 4.666E-02	 1.136E+02
  30.700	 1.720E-02	 1.262E-02	 0.000E+00	 5.167E-01	-3.603E-01	 3.456E-01	 4.259E-01	 1.067E+00	-4.137E-03	 1.206E+02
  30.800	 2.234E-02	 1.060E-02	-7.629E-06	 4.924E-01	-3.070E-01	 3.466E-01	 4.302E-01	 1.066E+00	-6.589E-02	 1.276E+02
  30.900	 2.859E-02	 7.938E-03	-7.629E-06	 4.652E-01	-2.529E-01	 3.432E-01	 4.469E-01	 1.088E+00	-1.261E-01	 1.346E+02
  31.000	 3.562E-02	 4.665E-03	-7.629E-06	 4.445E-01	-2.126E-01	 3.464E-01	 4.712E-01	 1.087E+00	-1.843E-01	 1.416E+02
  31.100	 4.319E-02	 8.990E-04	-1.526E-05	 4.406E-01	-1.851E-01	 3.789E-01	 4.987E-01	 1.045E+00	-2.388E-01	 1.487E+02
  31.200	 5.090E-02	-3.191E-03	-2.289E-05	 4.355E-01	-1.589E-01	 4.412E-01	 5.188E-01	 9.869E-01	-2.836E-01	 1.557E+02
  31.300	 5.831E-02	-7.337E-03	-2.289E-05	 4.088E-01	-1.281E-01	 5.166E-01	 5.173E-01	 9.418E-01	-3.181E-01	 1.628E+02
  31.400	 6.530E-02	-1.122E-02	-3.052E-05	 3.648E-01	-7.517E-02	 5.997E-01	 4.956E-01	 9.250E-01	-3.412E-01	 1.698E+02
  31.500	 7.176E-02	-1.456E-02	-3.815E-05	 3.027E-01	-3.191E-03	 6.894E-01	 4.480E-01	 9.240E-01	-3.654E-01	 1.769E+02
  31.600	 7.738E-02	-1.721E-02	-4.578E-05	 2.507E-01	 8.055E-02	 7.779E-01	 3.846E-01	 9.141E-01	-3.870E-01	 1.840E+02
  31.700	 8.187E-02	-1.930E-02	-5.341E-05	 1.981E-01	 1.629E-01	 8.557E-01	 3.158E-01	 8.945E-01	-4.100E-01	 1.911E+02
  31.800	 8.507E-02	-2.098E-02	-6.104E-05	 1.346E-01	 2.401E-01	 9.005E-01	 2.587E-01	 8.638E-01	-4.318E-01	 1.982E+02
  31.900	 8.677E-02	-2.236E-02	-6.104E-05	 8.034E-02	 3.005E-01	 9.163E-01	 2.198E-01	 8.275E-01	-4.468E-01	 2.053E+02
  32.000	 8.677E-02	-2.332E-02	-6.104E-05	 7.423E-02	 3.328E-01	 9.386E-01	 1.928E-01	 7.733E-01	-4.554E-01	 2.124E+02
  32.100	 8.501E-02	-2.368E-02	-6.104E-05	 1.093E-01	 3.506E-01	 9.693E-01	 1.692E-01	 6.972E-01	-4.485E-01	 2.195E+02
  32.200	 8.138E-02	-2.323E-02	-5.341E-05	 1.527E-01	 3.630E-01	 9.684E-01	 1.352E-01	 5.988E-01	-4.283E-01	 2.266E+02
